period,age,value,measure,unit_type,source,details,prior_age,ldf,weight,interval
2016,111,22699.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,99,1.0,22698.0,99-111
2016,123,22699.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,111,1.0,22699.0,111-123
2017,15,24564.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,,,,
2017,27,24688.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,15,1.005,24564.0,15-27
2017,39,24774.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,27,1.0035,24688.0,27-39
2017,51,24779.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,39,1.0002,24774.0,39-51
2017,63,24787.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,51,1.0003,24779.0,51-63
2017,75,24789.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,63,1.0001,24787.0,63-75
2017,87,24789.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,75,1.0,24789.0,75-87
2017,99,24789.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,87,1.0,24789.0,87-99
2017,111,24791.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,99,1.0001,24789.0,99-111
2018,15,24719.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,,,,
2018,27,24834.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,15,1.0047,24719.0,15-27
2018,39,24872.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,27,1.0015,24834.0,27-39
2018,51,24883.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,39,1.0004,24872.0,39-51
2018,63,24888.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,51,1.0002,24883.0,51-63
2018,75,24888.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,63,1.0,24888.0,63-75
2018,87,24890.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,75,1.0001,24888.0,75-87
2018,99,24890.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,87,1.0,24890.0,87-99
2019,15,22287.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,,,,
2019,27,22390.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,15,1.0046,22287.0,15-27
2019,39,22429.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,27,1.0017,22390.0,27-39
2019,51,22439.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,39,1.0004,22429.0,39-51
2019,63,22443.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,51,1.0002,22439.0,51-63
2019,75,22446.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,63,1.0001,22443.0,63-75
2019,87,22449.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,75,1.0001,22446.0,75-87
2020,15,19738.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,,,,
2020,27,19818.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,15,1.0041,19738.0,15-27
2020,39,19851.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,27,1.0017,19818.0,27-39
2020,51,19870.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,39,1.001,19851.0,39-51
2020,63,19878.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,51,1.0004,19870.0,51-63
2020,75,19884.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,63,1.0003,19878.0,63-75
2021,15,18555.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,,,,
2021,27,18653.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,15,1.0053,18555.0,15-27
2021,39,18675.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,27,1.0012,18653.0,27-39
2021,51,18688.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,39,1.0007,18675.0,39-51
2021,63,18693.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,51,1.0003,18688.0,51-63
2022,15,19326.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,,,,
2022,27,19487.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,15,1.0083,19326.0,15-27
2022,39,19507.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,27,1.001,19487.0,27-39
2022,51,19523.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,39,1.0008,19507.0,39-51
2023,15,20693.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,,,,
2023,27,20835.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,15,1.0069,20693.0,15-27
2023,39,20892.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,27,1.0027,20835.0,27-39
2024,15,21772.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,,,,
2024,27,21953.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,15,1.0083,21772.0,15-27
2025,15,24839.0,Reported Count,Count,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Count,Demo data - Count sheet,,,,
